label,x,y
Stroke 1,30,207
Stroke 1,15,360
Stroke 1,92,300
Stroke 1,348,303
Stroke 2,41,4
Stroke 2,16,137
Stroke 2,94,75
Stroke 2,336,79
Stroke 3,104,182
Stroke 3,86,270
Stroke 3,138,228
Stroke 3,342,227
Stroke 4,98,98
Stroke 4,104,182
Stroke 4,140,153
Stroke 4,336,156
Stroke 5,303,106
Stroke 5,425,128
Stroke 5,367,165
Stroke 5,348,303
Stroke 6,305,4
Stroke 6,451,7
Stroke 6,368,48
Stroke 6,356,110
Stroke 7,476,195
Stroke 7,406,252
Stroke 7,471,253
Stroke 7,520,296
Stroke 8,521,149
Stroke 8,476,195
Stroke 8,520,206
Stroke 8,566,251
Stroke 9,568,0
Stroke 9,475,91
Stroke 9,552,85
Stroke 9,624,142
Stroke 10,582,91
Stroke 10,521,149
Stroke 10,563,167
Stroke 10,606,208
Stroke 11,649,266
Stroke 11,598,393
Stroke 11,674,333
Stroke 11,930,335
Stroke 12,752,158
Stroke 12,649,266
Stroke 12,723,264
Stroke 12,770,302
Stroke 13,764,10
Stroke 13,661,123
Stroke 13,736,116
Stroke 13,783,156
Stroke 14,809,233
Stroke 14,790,322
Stroke 14,842,271
Stroke 14,963,272
Stroke 15,815,163
Stroke 15,809,233
Stroke 15,847,199
Stroke 15,1022,203
Stroke 16,803,66
Stroke 16,815,163
Stroke 16,850,136
Stroke 16,1034,137
Stroke 17,989,265
Stroke 17,944,304
Stroke 17,989,303
Stroke 17,1031,333
Stroke 18,1040,201
Stroke 18,989,265
Stroke 18,1031,270
Stroke 18,1064,298
Stroke 19,1078,100
Stroke 19,989,181
Stroke 19,1064,184
Stroke 19,1122,232
Stroke 20,1128,234
Stroke 20,1039,335
Stroke 20,1100,332
Stroke 20,1143,368
