label,x,y
Stroke 1,21,59
Stroke 1,157,68
Stroke 1,76,117
Stroke 1,72,278
Stroke 2,111,251
Stroke 2,16,347
Stroke 2,87,337
Stroke 2,132,374
Stroke 3,171,0
Stroke 3,99,54
Stroke 3,130,43
Stroke 3,212,80
Stroke 4,173,0
Stroke 4,99,54
Stroke 4,178,55
Stroke 4,212,80
Stroke 5,219,33
Stroke 5,202,163
Stroke 5,276,106
Stroke 5,507,117
Stroke 6,259,143
Stroke 6,246,270
Stroke 6,303,214
Stroke 6,509,221
Stroke 7,378,245
Stroke 7,360,373
Stroke 7,432,318
Stroke 7,609,310
Stroke 8,468,29
Stroke 8,572,54
Stroke 8,522,85
Stroke 8,521,315
Stroke 9,693,42
Stroke 9,572,54
Stroke 9,608,92
Stroke 9,609,310
