label,x,y
Stroke 1,123,98
Stroke 1,15,214
Stroke 1,93,212
Stroke 1,143,252
Stroke 2,104,14
Stroke 2,264,22
Stroke 2,172,86
Stroke 2,169,379
Stroke 3,201,79
Stroke 3,183,239
Stroke 3,265,169
Stroke 3,534,181
Stroke 4,462,208
Stroke 4,443,373
Stroke 4,524,305
Stroke 4,787,309
Stroke 5,470,4
Stroke 5,449,144
Stroke 5,526,83
Stroke 5,782,85
Stroke 6,604,100
Stroke 6,521,104
Stroke 6,551,145
Stroke 6,531,350
Stroke 7,566,144
Stroke 7,557,258
Stroke 7,611,214
Stroke 7,789,214
Stroke 8,647,98
Stroke 8,744,104
Stroke 8,687,143
Stroke 8,684,299
Stroke 9,743,4
Stroke 9,896,8
Stroke 9,806,73
Stroke 9,801,355
