label,x,y
Stroke 1,48,182
Stroke 1,48,259
Stroke 1,92,222
Stroke 1,187,226
Stroke 2,48,259
Stroke 2,20,366
Stroke 2,92,306
Stroke 2,182,310
Stroke 3,35,66
Stroke 3,48,182
Stroke 3,97,149
Stroke 3,187,155
Stroke 4,200,194
Stroke 4,200,271
Stroke 4,244,233
Stroke 4,346,240
Stroke 5,186,78
Stroke 5,200,194
Stroke 5,245,161
Stroke 5,340,167
Stroke 6,200,271
Stroke 6,168,375
Stroke 6,246,317
Stroke 6,340,324
Stroke 7,340,66
Stroke 7,322,214
Stroke 7,403,155
Stroke 7,505,162
