label,x,y
Stroke 1,29,42
Stroke 1,15,189
Stroke 1,87,130
Stroke 1,331,137
Stroke 2,35,216
Stroke 2,15,361
Stroke 2,89,298
Stroke 2,348,297
Stroke 3,343,149
Stroke 3,233,257
Stroke 3,300,251
Stroke 3,348,297
Stroke 4,381,302
Stroke 4,329,431
Stroke 4,402,371
Stroke 4,728,360
Stroke 5,356,8
Stroke 5,343,149
Stroke 5,414,90
Stroke 5,870,94
Stroke 6,401,214
Stroke 6,381,302
Stroke 6,434,254
Stroke 6,612,252
Stroke 7,395,124
Stroke 7,401,214
Stroke 7,437,186
Stroke 7,620,187
Stroke 8,607,269
Stroke 8,566,311
Stroke 8,608,311
Stroke 8,642,337
Stroke 9,638,239
Stroke 9,596,280
Stroke 9,636,280
Stroke 9,665,303
Stroke 10,658,143
Stroke 10,591,214
Stroke 10,664,218
Stroke 10,710,257
Stroke 11,713,251
Stroke 11,645,336
Stroke 11,694,333
Stroke 11,728,360
Stroke 12,734,145
Stroke 12,745,233
Stroke 12,777,208
Stroke 12,890,213
Stroke 13,745,233
Stroke 13,722,317
Stroke 13,777,273
Stroke 13,889,277
Stroke 14,843,52
Stroke 14,990,61
Stroke 14,905,122
Stroke 14,901,373
