label,x,y
Stroke 1,28,144
Stroke 1,15,266
Stroke 1,71,215
Stroke 1,277,221
Stroke 2,318,266
Stroke 2,231,378
Stroke 2,301,368
Stroke 2,343,406
Stroke 3,246,81
Stroke 3,348,106
Stroke 3,306,147
Stroke 3,302,284
Stroke 4,461,90
Stroke 4,348,106
Stroke 4,382,145
Stroke 4,384,244
Stroke 5,419,201
Stroke 5,335,297
Stroke 5,400,296
Stroke 5,436,322
Stroke 6,398,72
Stroke 6,532,97
Stroke 6,451,149
Stroke 6,450,388
Stroke 7,468,4
Stroke 7,398,72
Stroke 7,463,66
Stroke 7,501,98
Stroke 8,481,175
Stroke 8,469,291
Stroke 8,527,246
Stroke 8,662,226
Stroke 9,646,92
Stroke 9,552,194
Stroke 9,620,190
Stroke 9,662,226
Stroke 10,647,265
Stroke 10,558,360
Stroke 10,626,356
Stroke 10,668,392
