label,x,y
Stroke 1,79,220
Stroke 1,14,282
Stroke 1,78,276
Stroke 1,117,305
Stroke 2,137,139
Stroke 2,79,220
Stroke 2,120,233
Stroke 2,163,271
Stroke 3,167,0
Stroke 3,34,100
Stroke 3,137,101
Stroke 3,226,187
Stroke 4,252,175
Stroke 4,125,317
Stroke 4,220,315
Stroke 4,279,362
Stroke 5,355,130
Stroke 5,246,244
Stroke 5,336,234
Stroke 5,405,291
Stroke 6,405,253
Stroke 6,437,406
Stroke 6,490,320
Stroke 6,739,232
Stroke 7,467,201
Stroke 7,450,271
Stroke 7,492,233
Stroke 7,629,233
Stroke 8,457,131
Stroke 8,467,201
Stroke 8,497,178
Stroke 8,589,203
Stroke 9,457,4
Stroke 9,418,133
Stroke 9,501,93
Stroke 9,903,163
Stroke 10,548,177
Stroke 10,510,234
Stroke 10,550,226
Stroke 10,629,233
Stroke 11,598,142
Stroke 11,673,156
Stroke 11,637,179
Stroke 11,629,233
Stroke 12,673,156
Stroke 12,725,156
Stroke 12,693,177
Stroke 12,692,239
Stroke 13,789,154
Stroke 13,725,156
Stroke 13,744,179
Stroke 13,739,232
