label,x,y
Stroke 1,138,105
Stroke 1,23,232
Stroke 1,113,226
Stroke 1,169,272
Stroke 2,176,227
Stroke 2,162,373
Stroke 2,237,314
Stroke 2,465,316
Stroke 3,188,34
Stroke 3,170,181
Stroke 3,247,117
Stroke 3,490,123
Stroke 4,315,225
Stroke 4,248,291
Stroke 4,298,285
Stroke 4,322,308
Stroke 5,324,138
Stroke 5,264,201
Stroke 5,312,201
Stroke 5,343,226
Stroke 6,427,213
Stroke 6,349,284
Stroke 6,401,282
Stroke 6,430,308
Stroke 7,415,155
Stroke 7,360,205
Stroke 7,414,201
Stroke 7,445,226
Stroke 8,587,60
Stroke 8,493,136
Stroke 8,544,136
Stroke 8,573,188
