label,x,y
Stroke 1,47,188
Stroke 1,15,316
Stroke 1,92,248
Stroke 1,195,251
Stroke 2,29,60
Stroke 2,47,188
Stroke 2,94,155
Stroke 2,196,156
Stroke 3,209,194
Stroke 3,177,316
Stroke 3,256,248
Stroke 3,343,251
Stroke 4,195,59
Stroke 4,209,194
Stroke 4,258,151
Stroke 4,344,156
Stroke 5,362,188
Stroke 5,325,315
Stroke 5,408,242
Stroke 5,524,247
Stroke 6,343,59
Stroke 6,362,188
Stroke 6,408,149
Stroke 6,529,155
Stroke 7,529,65
Stroke 7,542,200
Stroke 7,599,169
Stroke 7,708,174
Stroke 8,542,200
Stroke 8,511,310
Stroke 8,601,239
Stroke 8,704,239
