label,x,y
Stroke 1,59,180
Stroke 1,15,296
Stroke 1,81,240
Stroke 1,298,246
Stroke 2,41,7
Stroke 2,21,124
Stroke 2,92,71
Stroke 2,306,73
Stroke 3,81,271
Stroke 3,67,398
Stroke 3,131,344
Stroke 3,306,349
Stroke 4,94,87
Stroke 4,80,208
Stroke 4,142,160
Stroke 4,319,168
Stroke 5,267,193
Stroke 5,338,208
Stroke 5,316,238
Stroke 5,311,289
Stroke 6,279,279
Stroke 6,396,288
Stroke 6,324,325
Stroke 6,306,349
Stroke 7,280,14
Stroke 7,345,33
Stroke 7,328,51
Stroke 7,306,73
Stroke 8,291,104
Stroke 8,408,111
Stroke 8,339,151
Stroke 8,337,196
Stroke 9,415,201
Stroke 9,338,208
Stroke 9,353,238
Stroke 9,346,280
Stroke 10,428,22
Stroke 10,345,33
Stroke 10,367,56
Stroke 10,364,111
