label,x,y
Stroke 1,29,253
Stroke 1,15,405
Stroke 1,83,344
Stroke 1,279,347
Stroke 2,35,8
Stroke 2,21,156
Stroke 2,94,94
Stroke 2,311,99
Stroke 3,92,214
Stroke 3,72,309
Stroke 3,128,260
Stroke 3,323,260
Stroke 4,86,124
Stroke 4,92,214
Stroke 4,130,182
Stroke 4,323,182
Stroke 5,279,41
Stroke 5,381,65
Stroke 5,336,109
Stroke 5,337,354
Stroke 6,284,279
Stroke 6,266,431
Stroke 6,350,366
Stroke 6,418,362
Stroke 7,381,65
Stroke 7,478,94
Stroke 7,416,111
Stroke 7,418,362
Stroke 8,490,220
Stroke 8,470,329
Stroke 8,529,277
Stroke 8,670,272
Stroke 9,478,98
Stroke 9,490,220
Stroke 9,530,185
Stroke 9,850,189
Stroke 10,657,72
Stroke 10,579,163
Stroke 10,634,162
Stroke 10,667,185
Stroke 11,653,214
Stroke 11,599,264
Stroke 11,655,258
Stroke 11,670,272
Stroke 12,799,73
Stroke 12,722,162
Stroke 12,780,157
Stroke 12,792,206
Stroke 13,817,174
Stroke 13,735,265
Stroke 13,792,257
Stroke 13,818,272
Stroke 14,799,73
Stroke 14,913,79
Stroke 14,865,120
Stroke 14,863,362
Stroke 15,882,62
Stroke 15,1023,66
Stroke 15,946,124
Stroke 15,945,374
