label,x,y
Stroke 1,53,124
Stroke 1,15,272
Stroke 1,104,197
Stroke 1,356,195
Stroke 2,46,8
Stroke 2,53,124
Stroke 2,105,85
Stroke 2,362,86
Stroke 3,304,105
Stroke 3,445,136
Stroke 3,380,191
Stroke 3,375,374
Stroke 4,349,3
Stroke 4,438,8
Stroke 4,388,41
Stroke 4,382,123
Stroke 5,580,117
Stroke 5,445,132
Stroke 5,486,184
Stroke 5,478,374
Stroke 6,567,4
Stroke 6,438,8
Stroke 6,491,50
Stroke 6,484,124
Stroke 7,687,79
Stroke 7,561,213
Stroke 7,633,209
Stroke 7,678,246
Stroke 8,668,245
Stroke 8,559,347
Stroke 8,634,342
Stroke 8,676,375
Stroke 9,684,0
Stroke 9,578,79
Stroke 9,649,79
Stroke 9,696,117
Stroke 10,772,240
Stroke 10,675,342
Stroke 10,743,342
Stroke 10,791,375
Stroke 11,779,111
Stroke 11,683,209
Stroke 11,756,204
Stroke 11,809,246
Stroke 12,785,0
Stroke 12,687,79
Stroke 12,758,73
Stroke 12,805,110
