label,x,y
Stroke 1,118,53
Stroke 1,14,162
Stroke 1,91,155
Stroke 1,137,194
Stroke 2,99,245
Stroke 2,54,375
Stroke 2,135,315
Stroke 2,637,310
Stroke 3,202,137
Stroke 3,99,245
Stroke 3,174,239
Stroke 3,222,278
Stroke 4,266,214
Stroke 4,246,304
Stroke 4,310,258
Stroke 4,527,258
Stroke 5,271,144
Stroke 5,266,214
Stroke 5,316,184
Stroke 5,533,183
Stroke 6,258,39
Stroke 6,271,144
Stroke 6,317,116
Stroke 6,534,116
Stroke 7,604,239
Stroke 7,552,283
Stroke 7,602,283
Stroke 7,637,310
Stroke 8,655,175
Stroke 8,604,239
Stroke 8,640,247
Stroke 8,675,277
Stroke 9,656,42
Stroke 9,560,142
Stroke 9,648,141
Stroke 9,728,214
Stroke 10,740,208
Stroke 10,655,315
Stroke 10,712,312
Stroke 10,759,354
