label,x,y
Stroke 1,149,85
Stroke 1,15,226
Stroke 1,108,221
Stroke 1,170,266
Stroke 2,207,189
Stroke 2,187,303
Stroke 2,246,239
Stroke 2,305,241
Stroke 3,200,65
Stroke 3,207,189
Stroke 3,249,148
Stroke 3,305,155
Stroke 4,310,65
Stroke 4,317,182
Stroke 4,355,149
Stroke 4,546,150
Stroke 5,317,182
Stroke 5,297,298
Stroke 5,359,240
Stroke 5,553,240
Stroke 6,649,4
Stroke 6,541,4
Stroke 6,570,36
Stroke 6,566,100
Stroke 7,502,92
Stroke 7,663,99
Stroke 7,571,152
Stroke 7,553,240
Stroke 8,663,240
Stroke 8,585,298
Stroke 8,651,300
Stroke 8,703,341
Stroke 9,707,194
Stroke 9,663,240
Stroke 9,705,249
Stroke 9,753,298
Stroke 10,783,111
Stroke 10,707,194
Stroke 10,751,202
Stroke 10,797,258
Stroke 11,817,8
Stroke 11,728,97
Stroke 11,807,91
Stroke 11,850,131
