label,x,y
Stroke 1,36,8
Stroke 1,17,169
Stroke 1,98,93
Stroke 1,250,99
Stroke 2,41,207
Stroke 2,22,375
Stroke 2,104,307
Stroke 2,329,310
Stroke 3,376,30
Stroke 3,258,99
Stroke 3,318,118
Stroke 3,350,182
Stroke 4,330,213
Stroke 4,311,386
Stroke 4,400,315
Stroke 4,676,316
Stroke 5,413,195
Stroke 5,394,289
Stroke 5,455,240
Stroke 5,675,239
Stroke 6,418,124
Stroke 6,413,195
Stroke 6,456,163
Stroke 6,676,163
Stroke 7,405,16
Stroke 7,418,124
Stroke 7,456,94
Stroke 7,674,93
Stroke 8,624,7
Stroke 8,790,10
Stroke 8,697,85
Stroke 8,692,379
Stroke 9,848,34
Stroke 9,739,156
Stroke 9,821,153
Stroke 9,874,195
Stroke 10,848,201
Stroke 10,739,316
Stroke 10,822,310
Stroke 10,872,354
Stroke 11,888,0
Stroke 11,1033,7
Stroke 11,931,58
Stroke 11,926,125
Stroke 12,861,112
Stroke 12,1034,123
Stroke 12,931,179
Stroke 12,930,394
