label,x,y
Stroke 1,79,227
Stroke 1,15,283
Stroke 1,81,277
Stroke 1,125,310
Stroke 2,119,168
Stroke 2,79,227
Stroke 2,129,231
Stroke 2,176,272
Stroke 3,151,46
Stroke 3,84,142
Stroke 3,150,151
Stroke 3,222,213
Stroke 4,241,207
Stroke 4,118,341
Stroke 4,209,333
Stroke 4,266,380
Stroke 5,342,35
Stroke 5,222,158
Stroke 5,306,157
Stroke 5,355,195
Stroke 6,383,196
Stroke 6,266,321
Stroke 6,349,317
Stroke 6,400,355
Stroke 7,458,35
Stroke 7,343,161
Stroke 7,426,155
Stroke 7,473,194
Stroke 8,503,189
Stroke 8,389,311
Stroke 8,473,309
Stroke 8,524,349
