label,x,y
Stroke 1,34,86
Stroke 1,15,272
Stroke 1,106,197
Stroke 1,419,202
Stroke 2,137,3
Stroke 2,258,9
Stroke 2,194,62
Stroke 2,193,375
Stroke 3,231,0
Stroke 3,405,4
Stroke 3,302,63
Stroke 3,301,375
Stroke 4,485,156
Stroke 4,404,234
Stroke 4,465,219
Stroke 4,494,251
Stroke 5,404,234
Stroke 5,476,356
Stroke 5,501,266
Stroke 5,698,130
Stroke 6,513,131
Stroke 6,469,170
Stroke 6,508,183
Stroke 6,546,221
Stroke 7,558,80
Stroke 7,513,131
Stroke 7,550,149
Stroke 7,590,189
Stroke 8,616,8
Stroke 8,558,80
Stroke 8,612,76
Stroke 8,660,142
