label,x,y
Stroke 1,34,73
Stroke 1,20,232
Stroke 1,91,167
Stroke 1,343,174
Stroke 2,209,2
Stroke 2,188,131
Stroke 2,255,71
Stroke 2,496,73
Stroke 3,201,219
Stroke 3,183,374
Stroke 3,260,309
Stroke 3,515,328
Stroke 4,464,3
Stroke 4,599,8
Stroke 4,515,60
Stroke 4,515,328
Stroke 5,544,132
Stroke 5,548,245
Stroke 5,590,206
Stroke 5,734,206
Stroke 6,623,220
Stroke 6,604,374
Stroke 6,682,313
Stroke 6,933,335
Stroke 7,631,4
Stroke 7,603,120
Stroke 7,684,65
Stroke 7,914,68
Stroke 8,706,91
Stroke 8,822,94
Stroke 8,752,138
Stroke 8,751,297
Stroke 9,855,120
Stroke 9,772,213
Stroke 9,839,208
Stroke 9,876,238
Stroke 10,880,4
Stroke 10,1021,9
Stroke 10,935,72
Stroke 10,933,335
Stroke 11,1156,4
Stroke 11,1021,6
Stroke 11,1086,52
Stroke 11,1085,364
