label,x,y
Stroke 1,33,226
Stroke 1,17,379
Stroke 1,87,315
Stroke 1,314,321
Stroke 2,36,35
Stroke 2,21,188
Stroke 2,98,125
Stroke 2,321,125
Stroke 3,111,220
Stroke 3,97,297
Stroke 3,142,257
Stroke 3,284,259
Stroke 4,105,143
Stroke 4,111,220
Stroke 4,148,194
Stroke 4,294,195
Stroke 5,291,151
Stroke 5,277,297
Stroke 5,348,239
Stroke 5,538,240
Stroke 6,322,270
Stroke 6,303,412
Stroke 6,369,349
Stroke 6,603,354
Stroke 7,327,28
Stroke 7,321,170
Stroke 7,382,118
Stroke 7,614,123
Stroke 8,647,168
Stroke 8,615,303
Stroke 8,544,243
Stroke 8,284,259
