label,x,y
Stroke 1,52,182
Stroke 1,48,259
Stroke 1,91,226
Stroke 1,183,227
Stroke 2,48,259
Stroke 2,20,374
Stroke 2,92,315
Stroke 2,181,316
Stroke 3,36,59
Stroke 3,52,182
Stroke 3,96,148
Stroke 3,183,150
Stroke 4,200,272
Stroke 4,167,387
Stroke 4,242,324
Stroke 4,321,330
Stroke 5,200,194
Stroke 5,200,272
Stroke 5,243,234
Stroke 5,335,240
Stroke 6,183,68
Stroke 6,200,194
Stroke 6,244,160
Stroke 6,334,163
Stroke 7,353,252
Stroke 7,321,354
Stroke 7,404,285
Stroke 7,507,285
Stroke 8,336,124
Stroke 8,353,252
Stroke 8,406,220
Stroke 8,512,226
