label,x,y
Stroke 1,27,10
Stroke 1,175,23
Stroke 1,88,79
Stroke 1,84,259
Stroke 2,117,234
Stroke 2,15,348
Stroke 2,89,326
Stroke 2,138,381
Stroke 3,205,0
Stroke 3,188,150
Stroke 3,267,91
Stroke 3,519,93
Stroke 4,258,278
Stroke 4,237,367
Stroke 4,292,318
Stroke 4,455,317
Stroke 5,258,220
Stroke 5,258,278
Stroke 5,293,248
Stroke 5,456,251
Stroke 6,250,129
Stroke 6,258,220
Stroke 6,294,190
Stroke 6,456,193
Stroke 7,425,112
Stroke 7,518,126
Stroke 7,470,165
Stroke 7,468,369
Stroke 8,474,29
Stroke 8,628,41
Stroke 8,541,103
Stroke 8,537,373
