label,x,y
Stroke 1,34,175
Stroke 1,15,316
Stroke 1,85,259
Stroke 1,317,264
Stroke 2,41,28
Stroke 2,34,175
Stroke 2,99,113
Stroke 2,272,118
Stroke 3,304,117
Stroke 3,194,206
Stroke 3,263,206
Stroke 3,317,264
Stroke 4,329,4
Stroke 4,304,117
Stroke 4,373,63
Stroke 4,804,66
Stroke 5,323,233
Stroke 5,309,380
Stroke 5,374,320
Stroke 5,605,311
Stroke 6,425,138
Stroke 6,412,258
Stroke 6,477,211
Stroke 6,702,214
Stroke 7,445,80
Stroke 7,528,98
Stroke 7,492,129
Stroke 7,490,311
Stroke 8,528,98
Stroke 8,585,100
Stroke 8,554,129
Stroke 8,554,314
Stroke 9,585,100
Stroke 9,637,104
Stroke 9,608,131
Stroke 9,605,311
Stroke 10,726,92
Stroke 10,637,104
Stroke 10,664,133
Stroke 10,663,314
