label,x,y
Stroke 1,80,220
Stroke 1,20,284
Stroke 1,84,277
Stroke 1,131,315
Stroke 2,130,169
Stroke 2,80,220
Stroke 2,132,228
Stroke 2,176,266
Stroke 3,169,124
Stroke 3,130,169
Stroke 3,169,182
Stroke 3,210,220
Stroke 4,234,34
Stroke 4,169,124
Stroke 4,211,131
Stroke 4,253,174
Stroke 5,233,215
Stroke 5,219,367
Stroke 5,286,307
Stroke 5,523,311
Stroke 6,401,85
Stroke 6,305,187
Stroke 6,381,178
Stroke 6,523,311
Stroke 7,626,252
Stroke 7,568,315
Stroke 7,631,309
Stroke 7,677,347
Stroke 8,675,201
Stroke 8,626,252
Stroke 8,679,260
Stroke 8,723,298
Stroke 9,715,156
Stroke 9,675,201
Stroke 9,715,213
Stroke 9,760,252
Stroke 10,785,61
Stroke 10,715,156
Stroke 10,760,162
Stroke 10,800,203
