label,x,y
Stroke 1,29,182
Stroke 1,15,328
Stroke 1,89,267
Stroke 1,338,267
Stroke 2,48,15
Stroke 2,29,182
Stroke 2,103,100
Stroke 2,349,104
Stroke 3,327,66
Stroke 3,233,201
Stroke 3,310,182
Stroke 3,364,215
Stroke 4,341,29
Stroke 4,471,48
Stroke 4,400,99
Stroke 4,399,330
Stroke 5,344,265
Stroke 5,329,406
Stroke 5,403,349
Stroke 5,625,342
Stroke 6,477,9
Stroke 6,464,151
Stroke 6,533,94
Stroke 6,606,100
Stroke 7,567,28
Stroke 7,709,41
Stroke 7,626,100
Stroke 7,625,342
Stroke 8,637,149
Stroke 8,637,265
Stroke 8,687,224
Stroke 8,869,226
Stroke 9,843,29
Stroke 9,990,41
Stroke 9,905,102
Stroke 9,900,349
