label,x,y
Stroke 1,33,53
Stroke 1,47,188
Stroke 1,99,150
Stroke 1,352,154
Stroke 2,47,188
Stroke 2,15,322
Stroke 2,100,250
Stroke 2,277,253
Stroke 3,283,233
Stroke 3,265,405
Stroke 3,356,336
Stroke 3,634,344
Stroke 4,302,8
Stroke 4,284,168
Stroke 4,366,97
Stroke 4,634,99
Stroke 5,390,130
Stroke 5,475,144
Stroke 5,436,179
Stroke 5,436,329
Stroke 6,475,144
Stroke 6,537,149
Stroke 6,503,182
Stroke 6,501,329
Stroke 7,628,138
Stroke 7,537,149
Stroke 7,561,183
Stroke 7,558,329
Stroke 8,583,9
Stroke 8,754,21
Stroke 8,659,93
Stroke 8,653,379
