label,x,y
Stroke 1,33,47
Stroke 1,47,182
Stroke 1,92,148
Stroke 1,367,149
Stroke 2,47,182
Stroke 2,15,322
Stroke 2,94,248
Stroke 2,374,251
Stroke 3,322,8
Stroke 3,489,14
Stroke 3,394,75
Stroke 3,367,149
Stroke 4,489,188
Stroke 4,424,244
Stroke 4,488,238
Stroke 4,527,271
Stroke 5,552,105
Stroke 5,489,188
Stroke 5,529,189
Stroke 5,577,233
Stroke 6,567,0
Stroke 6,451,72
Stroke 6,550,69
Stroke 6,643,155
Stroke 7,654,156
Stroke 7,539,283
Stroke 7,618,278
Stroke 7,674,322
