label,x,y
Stroke 1,34,235
Stroke 1,15,404
Stroke 1,103,334
Stroke 1,396,339
Stroke 2,42,8
Stroke 2,21,159
Stroke 2,108,91
Stroke 2,390,94
Stroke 3,100,166
Stroke 3,196,184
Stroke 3,152,219
Stroke 3,151,404
Stroke 4,196,184
Stroke 4,260,190
Stroke 4,222,223
Stroke 4,221,404
Stroke 5,351,179
Stroke 5,260,190
Stroke 5,285,224
Stroke 5,282,405
Stroke 6,345,125
Stroke 6,504,134
Stroke 6,412,181
Stroke 6,396,339
Stroke 7,383,13
Stroke 7,500,27
Stroke 7,416,67
Stroke 7,401,124
Stroke 8,563,107
Stroke 8,440,236
Stroke 8,528,227
Stroke 8,588,281
Stroke 9,603,268
Stroke 9,584,410
Stroke 9,666,348
Stroke 9,1408,358
Stroke 10,613,8
Stroke 10,596,139
Stroke 10,669,84
Stroke 10,888,86
Stroke 11,745,261
Stroke 11,744,345
Stroke 11,788,316
Stroke 11,899,311
Stroke 12,751,100
Stroke 12,736,190
Stroke 12,791,147
Stroke 12,938,153
Stroke 13,841,170
Stroke 13,769,174
Stroke 13,796,200
Stroke 13,797,314
Stroke 14,816,199
Stroke 14,813,263
Stroke 14,846,232
Stroke 14,944,235
Stroke 15,841,170
Stroke 15,932,176
Stroke 15,905,203
Stroke 15,899,311
Stroke 16,911,107
Stroke 16,1016,114
Stroke 16,961,154
Stroke 16,956,334
Stroke 17,1034,178
Stroke 17,1026,280
Stroke 17,1075,239
Stroke 17,1119,242
Stroke 18,1085,112
Stroke 18,1202,119
Stroke 18,1132,162
Stroke 18,1131,333
Stroke 19,1213,242
Stroke 19,1157,294
Stroke 19,1203,295
Stroke 19,1226,313
Stroke 20,1234,158
Stroke 20,1213,242
Stroke 20,1230,227
Stroke 20,1272,262
Stroke 21,1291,229
Stroke 21,1227,320
Stroke 21,1269,318
Stroke 21,1328,334
Stroke 22,1291,229
Stroke 22,1394,236
Stroke 22,1336,274
Stroke 22,1330,335
Stroke 23,1298,125
Stroke 23,1401,137
Stroke 23,1340,173
Stroke 23,1339,234
Stroke 24,1505,21
Stroke 24,1401,137
Stroke 24,1459,112
Stroke 24,1505,157
