label,x,y
Stroke 1,29,220
Stroke 1,15,373
Stroke 1,91,312
Stroke 1,323,316
Stroke 2,60,8
Stroke 2,39,138
Stroke 2,116,77
Stroke 2,362,80
Stroke 3,118,189
Stroke 3,94,290
Stroke 3,157,237
Stroke 3,373,239
Stroke 4,112,104
Stroke 4,118,189
Stroke 4,160,161
Stroke 4,373,161
Stroke 5,323,20
Stroke 5,437,42
Stroke 5,388,92
Stroke 5,386,334
Stroke 6,328,253
Stroke 6,309,406
Stroke 6,409,337
Stroke 6,476,336
Stroke 7,563,29
Stroke 7,437,42
Stroke 7,477,91
Stroke 7,476,336
Stroke 8,563,71
Stroke 8,577,201
Stroke 8,627,154
Stroke 8,788,163
Stroke 9,577,201
Stroke 9,551,309
Stroke 9,628,248
Stroke 9,792,252
Stroke 10,742,15
Stroke 10,852,41
Stroke 10,801,86
Stroke 10,801,337
Stroke 11,978,27
Stroke 11,852,41
Stroke 11,891,90
Stroke 11,908,349
