label,x,y
Stroke 1,117,203
Stroke 1,16,316
Stroke 1,88,300
Stroke 1,131,349
Stroke 2,123,48
Stroke 2,21,162
Stroke 2,97,156
Stroke 2,139,195
Stroke 3,218,202
Stroke 3,118,311
Stroke 3,188,310
Stroke 3,233,347
Stroke 4,220,48
Stroke 4,125,158
Stroke 4,198,155
Stroke 4,240,194
Stroke 5,269,8
Stroke 5,259,135
Stroke 5,325,83
Stroke 5,539,86
Stroke 6,265,170
Stroke 6,252,315
Stroke 6,328,254
Stroke 6,541,260
Stroke 7,368,116
Stroke 7,475,124
Stroke 7,412,169
Stroke 7,412,368
Stroke 8,508,2
Stroke 8,641,4
Stroke 8,554,47
Stroke 8,539,86
Stroke 9,494,93
Stroke 9,642,111
Stroke 9,558,160
Stroke 9,554,379
