label,x,y
Stroke 1,132,92
Stroke 1,16,234
Stroke 1,97,229
Stroke 1,145,271
Stroke 2,92,7
Stroke 2,259,9
Stroke 2,163,79
Stroke 2,162,367
Stroke 3,182,110
Stroke 3,171,266
Stroke 3,238,199
Stroke 3,304,202
Stroke 4,306,105
Stroke 4,292,265
Stroke 4,369,201
Stroke 4,610,205
Stroke 5,369,4
Stroke 5,497,22
Stroke 5,438,73
Stroke 5,439,368
Stroke 6,632,9
Stroke 6,497,22
Stroke 6,539,77
Stroke 6,536,367
Stroke 7,677,93
Stroke 7,567,234
Stroke 7,644,227
Stroke 7,690,266
Stroke 8,632,9
Stroke 8,804,16
Stroke 8,706,90
Stroke 8,702,374
