label,x,y
Stroke 1,35,219
Stroke 1,20,368
Stroke 1,98,308
Stroke 1,328,310
Stroke 2,41,0
Stroke 2,27,118
Stroke 2,100,56
Stroke 2,335,60
Stroke 3,98,84
Stroke 3,105,176
Stroke 3,143,148
Stroke 3,321,149
Stroke 4,105,176
Stroke 4,85,266
Stroke 4,143,220
Stroke 4,329,221
Stroke 5,336,229
Stroke 5,316,379
Stroke 5,391,316
Stroke 5,628,317
Stroke 6,347,4
Stroke 6,326,118
Stroke 6,397,61
Stroke 6,628,66
Stroke 7,443,130
Stroke 7,352,202
Stroke 7,410,213
Stroke 7,438,241
Stroke 8,518,130
Stroke 8,431,196
Stroke 8,487,208
Stroke 8,514,238
Stroke 9,588,124
Stroke 9,507,187
Stroke 9,561,196
Stroke 9,588,227
Stroke 10,595,3
Stroke 10,736,7
Stroke 10,646,53
Stroke 10,645,111
Stroke 11,736,112
Stroke 11,588,124
Stroke 11,649,164
Stroke 11,641,374
