label,x,y
Stroke 1,46,169
Stroke 1,15,290
Stroke 1,87,223
Stroke 1,305,234
Stroke 2,29,41
Stroke 2,46,169
Stroke 2,90,132
Stroke 2,355,133
Stroke 3,356,220
Stroke 3,298,272
Stroke 3,361,266
Stroke 3,400,297
Stroke 4,418,142
Stroke 4,356,220
Stroke 4,402,226
Stroke 4,443,263
Stroke 5,438,9
Stroke 5,329,111
Stroke 5,426,109
Stroke 5,503,190
Stroke 6,508,187
Stroke 6,411,304
Stroke 6,477,298
Stroke 6,527,337
Stroke 7,521,41
Stroke 7,540,163
Stroke 7,581,136
Stroke 7,828,132
Stroke 8,540,163
Stroke 8,507,285
Stroke 8,584,227
Stroke 8,834,226
Stroke 9,790,41
Stroke 9,899,60
Stroke 9,851,102
Stroke 9,848,188
Stroke 10,804,176
Stroke 10,961,189
Stroke 10,867,245
Stroke 10,862,342
Stroke 11,867,45
Stroke 11,987,53
Stroke 11,904,103
Stroke 11,900,188
