label,x,y
Stroke 1,29,187
Stroke 1,15,329
Stroke 1,88,271
Stroke 1,338,272
Stroke 2,47,16
Stroke 2,29,187
Stroke 2,102,102
Stroke 2,349,106
Stroke 3,317,70
Stroke 3,233,202
Stroke 3,309,184
Stroke 3,367,220
Stroke 4,341,34
Stroke 4,477,48
Stroke 4,399,103
Stroke 4,400,336
Stroke 5,344,266
Stroke 5,329,412
Stroke 5,408,353
Stroke 5,650,347
Stroke 6,477,48
Stroke 6,464,195
Stroke 6,539,136
Stroke 6,888,149
Stroke 7,599,92
Stroke 7,702,116
Stroke 7,649,150
Stroke 7,650,347
Stroke 8,683,145
Stroke 8,772,162
Stroke 8,720,191
Stroke 8,721,348
Stroke 9,736,103
Stroke 9,702,116
Stroke 9,723,141
Stroke 9,720,156
Stroke 10,843,34
Stroke 10,990,46
Stroke 10,905,100
Stroke 10,900,354
