label,x,y
Stroke 1,42,189
Stroke 1,15,309
Stroke 1,86,246
Stroke 1,330,246
Stroke 2,29,67
Stroke 2,42,189
Stroke 2,89,157
Stroke 2,279,156
Stroke 3,311,137
Stroke 3,226,221
Stroke 3,299,212
Stroke 3,330,246
Stroke 4,336,8
Stroke 4,311,137
Stroke 4,389,79
Stroke 4,825,85
Stroke 5,341,220
Stroke 5,329,375
Stroke 5,403,311
Stroke 5,837,316
Stroke 6,516,130
Stroke 6,407,239
Stroke 6,488,236
Stroke 6,535,273
Stroke 7,636,144
Stroke 7,529,239
Stroke 7,607,240
Stroke 7,652,272
Stroke 8,760,124
Stroke 8,652,240
Stroke 8,733,239
Stroke 8,779,276
