label,x,y
Stroke 1,47,195
Stroke 1,21,310
Stroke 1,85,252
Stroke 1,328,252
Stroke 2,34,81
Stroke 2,47,195
Stroke 2,86,164
Stroke 2,318,164
Stroke 3,278,7
Stroke 3,431,8
Stroke 3,343,55
Stroke 3,340,118
Stroke 4,278,110
Stroke 4,436,117
Stroke 4,345,166
Stroke 4,328,252
Stroke 5,429,237
Stroke 5,354,311
Stroke 5,417,309
Stroke 5,462,342
Stroke 6,462,207
Stroke 6,418,252
Stroke 6,463,262
Stroke 6,507,298
Stroke 7,494,169
Stroke 7,462,207
Stroke 7,502,220
Stroke 7,540,253
Stroke 8,554,110
Stroke 8,494,169
Stroke 8,539,173
Stroke 8,583,208
Stroke 9,706,106
Stroke 9,582,245
Stroke 9,669,238
Stroke 9,731,285
Stroke 10,736,244
Stroke 10,751,380
Stroke 10,812,305
Stroke 10,1056,228
Stroke 11,782,0
Stroke 11,737,104
Stroke 11,815,66
Stroke 11,1254,201
Stroke 12,838,188
Stroke 12,814,272
Stroke 12,870,227
Stroke 12,1056,228
Stroke 13,828,98
Stroke 13,838,188
Stroke 13,874,163
Stroke 13,1049,162
Stroke 14,883,172
Stroke 14,922,183
Stroke 14,900,200
Stroke 14,902,277
Stroke 15,993,183
Stroke 15,922,183
Stroke 15,940,208
Stroke 15,902,277
Stroke 16,957,176
Stroke 16,993,183
Stroke 16,974,209
Stroke 16,973,285
Stroke 17,1056,169
Stroke 17,993,183
Stroke 17,1012,208
Stroke 17,1011,290
