label,x,y
Stroke 1,42,220
Stroke 1,15,336
Stroke 1,88,274
Stroke 1,344,274
Stroke 2,29,93
Stroke 2,42,220
Stroke 2,94,184
Stroke 2,337,183
Stroke 3,387,144
Stroke 3,284,252
Stroke 3,361,248
Stroke 3,406,285
Stroke 4,414,221
Stroke 4,400,373
Stroke 4,475,314
Stroke 4,658,304
Stroke 5,413,10
Stroke 5,387,144
Stroke 5,477,99
Stroke 5,734,100
Stroke 6,541,119
Stroke 6,466,189
Stroke 6,523,187
Stroke 6,549,208
Stroke 7,573,195
Stroke 7,478,285
Stroke 7,533,280
Stroke 7,555,304
Stroke 8,650,202
Stroke 8,566,279
Stroke 8,624,276
Stroke 8,658,304
Stroke 9,645,119
Stroke 9,573,195
Stroke 9,633,191
Stroke 9,670,221
