label,x,y
Stroke 1,109,156
Stroke 1,15,252
Stroke 1,84,248
Stroke 1,124,279
Stroke 2,131,34
Stroke 2,40,131
Stroke 2,106,125
Stroke 2,145,157
Stroke 3,214,150
Stroke 3,124,250
Stroke 3,190,245
Stroke 3,228,279
Stroke 4,231,16
Stroke 4,138,113
Stroke 4,203,111
Stroke 4,246,145
Stroke 5,309,111
Stroke 5,226,201
Stroke 5,289,194
Stroke 5,329,233
Stroke 6,399,4
Stroke 6,366,8
Stroke 6,376,32
Stroke 6,372,92
Stroke 7,328,83
Stroke 7,469,93
Stroke 7,378,143
Stroke 7,368,375
Stroke 8,469,93
Stroke 8,462,246
Stroke 8,523,197
Stroke 8,718,200
Stroke 9,566,8
Stroke 9,493,64
Stroke 9,568,71
Stroke 9,718,200
