label,x,y
Stroke 1,41,163
Stroke 1,16,265
Stroke 1,75,210
Stroke 1,186,214
Stroke 2,28,53
Stroke 2,41,163
Stroke 2,80,129
Stroke 2,177,136
Stroke 3,126,246
Stroke 3,112,379
Stroke 3,184,324
Stroke 3,376,337
Stroke 4,143,35
Stroke 4,272,48
Stroke 4,198,98
Stroke 4,182,214
Stroke 5,272,48
Stroke 5,419,66
Stroke 5,340,117
Stroke 5,337,182
Stroke 6,368,155
Stroke 6,272,241
Stroke 6,355,249
Stroke 6,412,304
Stroke 7,472,36
Stroke 7,606,47
Stroke 7,530,99
Stroke 7,523,324
