label,x,y
Stroke 1,116,9
Stroke 1,16,118
Stroke 1,91,114
Stroke 1,131,150
Stroke 2,161,162
Stroke 2,60,272
Stroke 2,136,273
Stroke 2,180,305
Stroke 3,150,4
Stroke 3,264,27
Stroke 3,211,70
Stroke 3,210,343
Stroke 4,386,9
Stroke 4,264,27
Stroke 4,298,77
Stroke 4,296,246
Stroke 5,328,221
Stroke 5,231,334
Stroke 5,302,331
Stroke 5,347,368
Stroke 6,416,0
Stroke 6,327,61
Stroke 6,399,61
Stroke 6,440,105
Stroke 7,418,105
Stroke 7,409,225
Stroke 7,463,177
Stroke 7,640,183
Stroke 8,519,53
Stroke 8,639,61
Stroke 8,567,117
Stroke 8,565,329
Stroke 9,735,130
Stroke 9,709,239
Stroke 9,643,185
Stroke 9,443,168
Stroke 10,685,0
Stroke 10,858,7
Stroke 10,763,65
Stroke 10,761,373
