label,x,y
Stroke 1,48,195
Stroke 1,15,335
Stroke 1,95,259
Stroke 1,232,260
Stroke 2,34,53
Stroke 2,48,195
Stroke 2,100,157
Stroke 2,351,163
Stroke 3,232,200
Stroke 3,214,374
Stroke 3,305,303
Stroke 3,598,309
Stroke 4,252,3
Stroke 4,233,155
Stroke 4,316,90
Stroke 4,592,92
Stroke 5,336,201
Stroke 5,322,291
Stroke 5,377,249
Stroke 5,599,252
Stroke 6,330,106
Stroke 6,336,201
Stroke 6,381,170
Stroke 6,598,169
Stroke 7,547,4
Stroke 7,720,8
Stroke 7,616,72
Stroke 7,612,374
