label,x,y
Stroke 1,29,246
Stroke 1,15,405
Stroke 1,92,340
Stroke 1,350,339
Stroke 2,53,4
Stroke 2,28,143
Stroke 2,108,77
Stroke 2,577,81
Stroke 3,80,168
Stroke 3,162,187
Stroke 3,122,215
Stroke 3,123,393
Stroke 4,246,175
Stroke 4,162,187
Stroke 4,186,216
Stroke 4,184,393
Stroke 5,272,214
Stroke 5,252,290
Stroke 5,303,250
Stroke 5,367,252
Stroke 6,264,129
Stroke 6,273,198
Stroke 6,305,186
Stroke 6,380,181
Stroke 7,343,112
Stroke 7,417,131
Stroke 7,384,158
Stroke 7,367,252
Stroke 8,358,172
Stroke 8,411,188
Stroke 8,385,208
Stroke 8,378,317
Stroke 9,469,187
Stroke 9,411,188
Stroke 9,433,210
Stroke 9,430,317
Stroke 10,417,131
Stroke 10,462,132
Stroke 10,436,156
Stroke 10,430,317
Stroke 11,462,188
Stroke 11,502,189
Stroke 11,479,211
Stroke 11,477,317
Stroke 12,462,132
Stroke 12,507,136
Stroke 12,482,156
Stroke 12,477,317
Stroke 13,578,183
Stroke 13,502,189
Stroke 13,529,213
Stroke 13,526,321
Stroke 14,577,129
Stroke 14,507,136
Stroke 14,532,157
Stroke 14,526,321
Stroke 15,539,33
Stroke 15,698,41
Stroke 15,610,105
Stroke 15,604,374
