label,x,y
Stroke 1,34,182
Stroke 1,16,323
Stroke 1,89,265
Stroke 1,527,266
Stroke 2,42,21
Stroke 2,34,182
Stroke 2,103,106
Stroke 2,521,111
Stroke 3,98,144
Stroke 3,169,161
Stroke 3,136,190
Stroke 3,136,356
Stroke 4,252,151
Stroke 4,169,161
Stroke 4,196,190
Stroke 4,195,360
Stroke 5,355,157
Stroke 5,425,174
Stroke 5,394,203
Stroke 5,393,356
Stroke 6,501,163
Stroke 6,425,174
Stroke 6,447,207
Stroke 6,449,356
Stroke 7,624,53
Stroke 7,603,174
Stroke 7,530,110
Stroke 7,362,121
Stroke 8,637,206
Stroke 8,610,330
Stroke 8,536,267
Stroke 8,313,280
