label,x,y
Stroke 1,42,163
Stroke 1,15,277
Stroke 1,82,213
Stroke 1,317,214
Stroke 2,29,40
Stroke 2,42,163
Stroke 2,88,126
Stroke 2,336,125
Stroke 3,315,240
Stroke 3,258,290
Stroke 3,315,284
Stroke 3,349,311
Stroke 4,360,181
Stroke 4,315,240
Stroke 4,354,250
Stroke 4,388,278
Stroke 5,386,67
Stroke 5,324,151
Stroke 5,386,162
Stroke 5,444,215
Stroke 6,451,220
Stroke 6,362,317
Stroke 6,429,300
Stroke 6,472,350
Stroke 7,483,105
Stroke 7,451,220
Stroke 7,539,184
Stroke 7,681,194
Stroke 8,809,143
Stroke 8,758,271
Stroke 8,690,196
Stroke 8,444,215
