label,x,y
Stroke 1,80,103
Stroke 1,81,120
Stroke 1,87,115
Stroke 1,120,115
Stroke 2,77,137
Stroke 2,81,121
Stroke 2,87,128
Stroke 2,121,128
Stroke 3,132,102
Stroke 3,121,115
Stroke 3,128,115
Stroke 3,134,120
Stroke 4,122,128
Stroke 4,133,114
Stroke 4,129,128
Stroke 4,135,133
Stroke 5,133,148
Stroke 5,135,128
Stroke 5,144,140
Stroke 5,179,141
Stroke 6,142,101
Stroke 6,143,114
Stroke 6,148,110
Stroke 6,179,110
Stroke 7,143,120
Stroke 7,143,115
Stroke 7,148,117
Stroke 7,180,118
Stroke 8,139,133
Stroke 8,143,121
Stroke 8,148,126
Stroke 8,178,126
