label,x,y
Stroke 1,97,86
Stroke 1,125,88
Stroke 1,109,97
Stroke 1,109,106
Stroke 2,97,105
Stroke 2,123,107
Stroke 2,109,114
Stroke 2,109,150
Stroke 3,70,114
Stroke 3,85,99
Stroke 3,81,113
Stroke 3,87,119
Stroke 4,84,113
Stroke 4,98,98
Stroke 4,95,113
Stroke 4,101,117
Stroke 5,72,135
Stroke 5,86,121
Stroke 5,83,134
Stroke 5,89,139
Stroke 6,86,135
Stroke 6,101,120
Stroke 6,96,134
Stroke 6,102,139
Stroke 7,129,110
Stroke 7,140,87
Stroke 7,144,103
Stroke 7,183,116
Stroke 8,129,126
Stroke 8,139,150
Stroke 8,147,135
Stroke 8,185,118
