label,x,y
Stroke 1,85,95
Stroke 1,87,110
Stroke 1,93,107
Stroke 1,125,107
Stroke 2,87,111
Stroke 2,86,121
Stroke 2,92,116
Stroke 2,125,117
Stroke 3,87,122
Stroke 3,82,137
Stroke 3,92,129
Stroke 3,126,128
Stroke 4,72,132
Stroke 4,70,157
Stroke 4,81,147
Stroke 4,121,147
Stroke 5,117,88
Stroke 5,144,89
Stroke 5,129,99
Stroke 5,128,138
Stroke 6,123,133
Stroke 6,118,158
Stroke 6,131,150
Stroke 6,171,154
Stroke 7,151,83
Stroke 7,145,101
Stroke 7,156,96
Stroke 7,183,104
Stroke 8,145,104
Stroke 8,149,122
Stroke 8,157,112
Stroke 8,185,105
Stroke 9,141,119
Stroke 9,136,141
Stroke 9,147,133
Stroke 9,171,135
Stroke 10,165,114
Stroke 10,186,116
Stroke 10,174,124
Stroke 10,174,159
