label,x,y
Stroke 1,92,108
Stroke 1,89,134
Stroke 1,102,124
Stroke 1,151,124
Stroke 2,99,118
Stroke 2,113,103
Stroke 2,109,117
Stroke 2,114,121
Stroke 3,106,91
Stroke 3,132,93
Stroke 3,117,104
Stroke 3,117,148
Stroke 4,133,93
Stroke 4,158,95
Stroke 4,143,105
Stroke 4,143,148
Stroke 5,123,118
Stroke 5,138,101
Stroke 5,133,117
Stroke 5,140,122
Stroke 6,146,118
Stroke 6,163,99
Stroke 6,158,117
Stroke 6,166,124
Stroke 7,146,131
Stroke 7,163,112
Stroke 7,157,130
Stroke 7,166,136
