label,x,y
Stroke 1,150,88
Stroke 1,157,89
Stroke 1,164,92
Stroke 1,174,89
Stroke 1,159,96
Stroke 1,158,107
Stroke 2,150,105
Stroke 2,174,105
Stroke 2,164,110
Stroke 2,158,109
Stroke 2,159,112
Stroke 2,159,126
Stroke 2,160,148
Stroke 3,116,94
Stroke 3,120,96
Stroke 3,124,96
Stroke 3,127,96
Stroke 3,121,100
Stroke 3,120,110
Stroke 4,129,96
Stroke 4,134,96
Stroke 4,131,100
Stroke 4,131,109
Stroke 5,136,96
Stroke 5,142,96
Stroke 5,148,95
Stroke 5,139,101
Stroke 5,138,109
Stroke 6,102,97
Stroke 6,105,104
Stroke 6,106,112
Stroke 6,112,110
Stroke 6,104,117
Stroke 6,118,111
Stroke 7,104,119
Stroke 7,106,121
Stroke 7,105,129
Stroke 7,101,137
Stroke 7,110,126
Stroke 7,156,128
Stroke 8,116,123
Stroke 8,119,122
Stroke 8,122,119
Stroke 8,126,112
Stroke 8,124,122
Stroke 9,125,122
Stroke 9,128,122
Stroke 9,131,117
Stroke 9,135,112
Stroke 9,133,122
Stroke 10,134,123
Stroke 10,137,121
Stroke 10,141,118
Stroke 10,144,113
Stroke 10,142,122
Stroke 10,145,125
Stroke 11,84,110
Stroke 11,89,106
Stroke 11,94,103
Stroke 11,99,95
Stroke 11,95,111
Stroke 11,90,109
Stroke 12,93,123
Stroke 12,98,114
Stroke 12,83,131
Stroke 12,99,135
Stroke 12,93,130
Stroke 12,88,128
Stroke 11,102,115
