label,x,y
Stroke 1,166,91
Stroke 1,192,93
Stroke 1,177,104
Stroke 1,176,148
Stroke 2,113,109
Stroke 2,111,133
Stroke 2,122,123
Stroke 2,138,124
Stroke 3,145,124
Stroke 3,173,112
Stroke 3,171,134
Stroke 3,158,124
Stroke 4,110,98
Stroke 4,94,115
Stroke 4,105,115
Stroke 4,112,120
Stroke 5,112,123
Stroke 5,96,141
Stroke 5,108,140
Stroke 5,114,145
Stroke 6,81,91
Stroke 6,106,93
Stroke 6,92,104
Stroke 6,91,148
Stroke 7,81,97
Stroke 7,64,115
Stroke 7,76,115
Stroke 7,83,120
Stroke 8,81,123
Stroke 8,65,140
Stroke 8,77,139
Stroke 8,85,145
