label,x,y
Stroke 1,43,140
Stroke 1,47,122
Stroke 1,53,130
Stroke 1,90,130
Stroke 2,45,104
Stroke 2,47,121
Stroke 2,54,117
Stroke 2,90,117
Stroke 3,91,116
Stroke 3,101,105
Stroke 3,97,117
Stroke 3,102,121
Stroke 4,92,130
Stroke 4,99,120
Stroke 4,97,130
Stroke 4,101,133
Stroke 5,100,146
Stroke 5,104,130
Stroke 5,109,137
Stroke 5,143,137
Stroke 6,103,129
Stroke 6,104,119
Stroke 6,110,125
Stroke 6,145,126
Stroke 7,104,118
Stroke 7,103,103
Stroke 7,110,115
Stroke 7,146,115
Stroke 8,147,114
Stroke 8,156,103
Stroke 8,152,115
Stroke 8,157,119
Stroke 9,154,126
Stroke 9,144,137
Stroke 9,150,137
Stroke 9,156,142
Stroke 10,159,104
Stroke 10,159,119
Stroke 10,165,115
Stroke 10,199,115
Stroke 11,159,120
Stroke 11,159,130
Stroke 11,164,125
Stroke 11,200,126
Stroke 12,159,131
Stroke 12,156,146
Stroke 12,164,137
Stroke 12,200,136
Stroke 13,194,91
Stroke 13,213,92
Stroke 13,202,99
Stroke 13,202,108
Stroke 14,195,107
Stroke 14,213,108
Stroke 14,202,115
Stroke 14,202,148
