label,x,y
Stroke 1,48,89
Stroke 1,46,115
Stroke 1,59,105
Stroke 1,102,105
Stroke 2,61,108
Stroke 2,61,119
Stroke 2,67,116
Stroke 2,102,116
Stroke 3,61,120
Stroke 3,60,132
Stroke 3,66,126
Stroke 3,102,126
Stroke 4,60,133
Stroke 4,56,148
Stroke 4,67,139
Stroke 4,102,139
Stroke 5,93,133
Stroke 5,90,158
Stroke 5,103,148
Stroke 5,194,148
Stroke 6,94,90
Stroke 6,113,95
Stroke 6,105,102
Stroke 6,105,146
Stroke 7,114,95
Stroke 7,135,92
Stroke 7,120,103
Stroke 7,120,147
Stroke 8,123,107
Stroke 8,122,133
Stroke 8,134,123
Stroke 8,177,123
Stroke 9,132,116
Stroke 9,147,99
Stroke 9,142,115
Stroke 9,150,121
Stroke 10,148,117
Stroke 10,163,100
Stroke 10,159,115
Stroke 10,166,121
Stroke 11,130,143
Stroke 11,145,126
Stroke 11,140,142
Stroke 11,147,146
Stroke 12,148,142
Stroke 12,162,126
Stroke 12,158,141
Stroke 12,165,146
Stroke 13,169,91
Stroke 13,188,95
Stroke 13,180,103
Stroke 13,180,146
Stroke 14,189,95
Stroke 14,210,92
Stroke 14,195,103
Stroke 14,195,146
