label,x,y
Stroke 1,66,128
Stroke 1,75,119
Stroke 1,75,126
Stroke 1,79,130
Stroke 2,75,116
Stroke 2,84,109
Stroke 2,84,116
Stroke 2,89,120
Stroke 3,83,106
Stroke 3,97,91
Stroke 3,93,105
Stroke 4,98,109
Stroke 4,81,131
Stroke 4,99,112
Stroke 4,93,129
Stroke 4,101,138
Stroke 5,99,130
Stroke 5,102,109
Stroke 5,110,122
Stroke 6,123,123
Stroke 6,120,154
Stroke 6,124,139
Stroke 6,130,144
Stroke 6,189,145
Stroke 7,125,132
Stroke 7,130,136
Stroke 7,125,140
Stroke 7,146,137
Stroke 8,124,130
Stroke 8,124,119
Stroke 8,132,130
Stroke 8,144,130
Stroke 9,126,122
Stroke 9,137,97
Stroke 9,142,116
Stroke 9,186,131
Stroke 10,146,143
Stroke 10,141,124
Stroke 10,154,133
Stroke 10,188,123
