label,x,y
Stroke 1,87,90
Stroke 1,114,91
Stroke 1,98,102
Stroke 1,99,149
Stroke 2,80,155
Stroke 2,97,138
Stroke 2,93,154
Stroke 2,101,161
Stroke 3,117,93
Stroke 3,118,110
Stroke 3,124,105
Stroke 3,158,106
Stroke 4,118,121
Stroke 4,119,110
Stroke 4,126,117
Stroke 4,148,117
Stroke 5,118,131
Stroke 5,118,122
Stroke 5,124,127
Stroke 5,138,128
Stroke 6,118,133
Stroke 6,114,146
Stroke 6,124,139
Stroke 7,159,138
Stroke 7,138,130
Stroke 7,155,109
Stroke 7,149,128
Stroke 7,158,135
Stroke 8,149,89
Stroke 8,177,90
Stroke 8,161,103
Stroke 8,161,148
