label,x,y
Stroke 1,62,130
Stroke 1,64,109
Stroke 1,72,121
Stroke 1,84,121
Stroke 2,81,104
Stroke 2,94,108
Stroke 2,88,115
Stroke 2,89,141
Stroke 3,97,108
Stroke 3,106,107
Stroke 3,99,112
Stroke 3,99,136
Stroke 4,80,137
Stroke 4,92,159
Stroke 4,98,142
Stroke 4,132,119
Stroke 5,79,100
Stroke 5,93,79
Stroke 5,95,97
Stroke 5,130,116
Stroke 6,141,136
Stroke 6,152,157
Stroke 6,158,142
Stroke 6,191,119
Stroke 7,139,99
Stroke 7,153,77
Stroke 7,156,95
Stroke 7,193,116
Stroke 8,137,115
Stroke 8,147,103
Stroke 8,144,115
Stroke 8,148,119
Stroke 9,148,116
Stroke 9,158,104
Stroke 9,156,117
Stroke 9,160,121
Stroke 10,160,115
Stroke 10,168,105
Stroke 10,166,116
Stroke 10,172,120
Stroke 11,145,133
Stroke 11,157,119
Stroke 11,152,127
Stroke 11,158,136
Stroke 12,155,131
Stroke 12,165,120
Stroke 12,164,130
Stroke 12,167,133
