label,x,y
Stroke 1,62,98
Stroke 1,65,118
Stroke 1,73,113
Stroke 1,117,114
Stroke 2,65,120
Stroke 2,73,130
Stroke 2,59,141
Stroke 3,80,125
Stroke 3,87,117
Stroke 3,86,125
Stroke 3,90,128
Stroke 4,91,125
Stroke 4,98,117
Stroke 4,97,124
Stroke 4,101,127
Stroke 2,117,130
Stroke 5,108,90
Stroke 5,135,91
Stroke 5,119,102
Stroke 5,119,147
Stroke 6,124,99
Stroke 6,126,118
Stroke 6,134,115
Stroke 6,179,115
Stroke 7,155,99
Stroke 7,144,112
Stroke 7,152,112
Stroke 7,158,120
Stroke 8,156,112
Stroke 8,166,100
Stroke 8,162,112
Stroke 8,168,120
Stroke 9,121,141
Stroke 9,126,120
Stroke 9,133,129
Stroke 9,179,130
Stroke 10,169,91
Stroke 10,196,92
Stroke 10,181,103
Stroke 10,181,149
