label,x,y
Stroke 1,69,96
Stroke 1,71,117
Stroke 1,78,111
Stroke 1,121,111
Stroke 2,71,118
Stroke 2,70,129
Stroke 2,78,123
Stroke 2,120,123
Stroke 3,70,130
Stroke 3,65,149
Stroke 3,78,138
Stroke 3,121,138
Stroke 4,121,96
Stroke 4,124,116
Stroke 4,131,111
Stroke 4,172,111
Stroke 5,124,117
Stroke 5,123,129
Stroke 5,131,123
Stroke 5,173,123
Stroke 6,123,130
Stroke 6,118,149
Stroke 6,130,138
Stroke 6,173,138
Stroke 7,164,92
Stroke 7,191,94
Stroke 7,175,104
Stroke 7,175,148
