label,x,y
Stroke 1,77,90
Stroke 1,103,91
Stroke 1,87,103
Stroke 1,87,147
Stroke 2,66,126
Stroke 2,83,106
Stroke 2,78,125
Stroke 2,86,134
Stroke 3,91,108
Stroke 3,90,131
Stroke 3,99,122
Stroke 3,111,124
Stroke 4,110,108
Stroke 4,110,132
Stroke 4,118,123
Stroke 4,156,123
Stroke 5,121,90
Stroke 5,140,95
Stroke 5,131,102
Stroke 5,131,146
Stroke 6,142,96
Stroke 6,161,92
Stroke 6,147,102
Stroke 6,146,148
Stroke 7,163,92
Stroke 7,188,94
Stroke 7,174,103
Stroke 7,172,148
Stroke 8,168,106
Stroke 8,163,126
Stroke 8,152,127
Stroke 8,170,132
