label,x,y
Stroke 1,67,100
Stroke 1,70,124
Stroke 1,82,116
Stroke 1,121,116
Stroke 2,69,124
Stroke 2,64,142
Stroke 2,80,131
Stroke 2,122,131
Stroke 3,123,131
Stroke 3,118,157
Stroke 3,133,146
Stroke 3,177,147
Stroke 4,123,89
Stroke 4,122,116
Stroke 4,140,105
Stroke 4,176,106
Stroke 5,138,108
Stroke 5,152,111
Stroke 5,146,117
Stroke 5,145,147
Stroke 6,152,112
Stroke 6,167,109
Stroke 6,156,116
Stroke 6,156,147
Stroke 7,166,91
Stroke 7,193,93
Stroke 7,177,104
Stroke 7,177,148
