label,x,y
Stroke 1,50,124
Stroke 1,68,107
Stroke 1,65,122
Stroke 1,74,129
Stroke 2,77,96
Stroke 2,77,115
Stroke 2,85,109
Stroke 2,127,112
Stroke 3,74,139
Stroke 3,78,119
Stroke 3,83,127
Stroke 3,126,128
Stroke 4,129,115
Stroke 4,135,87
Stroke 4,142,105
Stroke 4,181,105
Stroke 5,178,90
Stroke 5,199,94
Stroke 5,185,104
Stroke 5,187,147
Stroke 6,140,129
Stroke 6,141,112
Stroke 6,151,120
Stroke 6,185,122
Stroke 7,129,146
Stroke 7,129,125
Stroke 7,142,139
Stroke 7,185,139
