label,x,y
Stroke 1,77,104
Stroke 1,74,130
Stroke 1,88,120
Stroke 1,103,120
Stroke 2,103,105
Stroke 2,101,130
Stroke 2,114,120
Stroke 2,164,120
Stroke 3,119,118
Stroke 3,132,103
Stroke 3,126,118
Stroke 3,134,125
Stroke 4,131,118
Stroke 4,144,103
Stroke 4,139,119
Stroke 4,146,125
Stroke 5,146,123
Stroke 5,163,124
Stroke 5,154,130
Stroke 5,153,141
Stroke 6,165,122
Stroke 6,180,104
Stroke 6,175,121
Stroke 6,183,128
Stroke 7,163,137
Stroke 7,179,120
Stroke 7,173,136
Stroke 7,182,143
