label,x,y
Stroke 1,124,157
Stroke 1,126,133
Stroke 1,138,145
Stroke 1,181,146
Stroke 2,128,110
Stroke 2,134,90
Stroke 2,142,107
Stroke 2,171,115
Stroke 3,130,135
Stroke 3,128,115
Stroke 3,139,125
Stroke 3,163,119
Stroke 4,74,155
Stroke 4,77,141
Stroke 4,89,144
Stroke 4,123,143
Stroke 5,80,137
Stroke 5,78,125
Stroke 5,88,131
Stroke 5,120,132
Stroke 6,81,121
Stroke 6,82,109
Stroke 6,90,119
Stroke 6,124,119
Stroke 7,78,115
Stroke 7,77,95
Stroke 7,89,107
Stroke 7,122,108
