label,x,y
Stroke 1,75,105
Stroke 1,94,86
Stroke 1,88,103
Stroke 1,96,112
Stroke 2,76,123
Stroke 2,93,104
Stroke 2,89,122
Stroke 2,98,129
Stroke 3,76,141
Stroke 3,95,122
Stroke 3,90,140
Stroke 3,97,147
Stroke 4,96,106
Stroke 4,115,86
Stroke 4,110,104
Stroke 4,117,112
Stroke 5,98,124
Stroke 5,117,104
Stroke 5,112,123
Stroke 5,120,130
Stroke 6,98,141
Stroke 6,116,121
Stroke 6,111,139
Stroke 6,119,147
Stroke 7,120,110
Stroke 7,132,84
Stroke 7,138,104
Stroke 7,178,117
Stroke 8,122,121
Stroke 8,128,147
Stroke 8,138,132
Stroke 8,179,118
