label,x,y
Stroke 1,83,108
Stroke 1,80,135
Stroke 1,92,124
Stroke 1,137,125
Stroke 2,88,92
Stroke 2,109,97
Stroke 2,100,103
Stroke 2,100,149
Stroke 3,110,97
Stroke 3,130,94
Stroke 3,116,104
Stroke 3,115,150
Stroke 4,138,125
Stroke 4,145,117
Stroke 4,145,124
Stroke 4,150,128
Stroke 5,153,110
Stroke 5,146,117
Stroke 5,152,117
Stroke 5,158,121
Stroke 6,165,98
Stroke 6,161,110
Stroke 6,154,109
Stroke 6,166,114
Stroke 7,127,130
Stroke 7,143,149
Stroke 7,144,135
Stroke 7,176,108
