label,x,y
Stroke 1,80,150
Stroke 1,72,125
Stroke 1,88,135
Stroke 1,170,101
Stroke 2,75,121
Stroke 2,85,118
Stroke 2,84,124
Stroke 2,97,145
Stroke 3,86,117
Stroke 3,95,112
Stroke 3,104,141
Stroke 3,92,121
Stroke 4,73,111
Stroke 4,85,87
Stroke 4,89,105
Stroke 4,173,144
Stroke 5,99,88
Stroke 5,108,94
Stroke 5,102,97
Stroke 5,97,107
Stroke 6,109,95
Stroke 6,121,99
Stroke 6,110,101
Stroke 6,105,111
Stroke 7,145,100
Stroke 7,158,86
Stroke 7,154,100
Stroke 7,159,103
Stroke 8,157,97
Stroke 8,168,86
Stroke 8,166,93
Stroke 8,166,97
Stroke 9,151,118
Stroke 9,160,107
Stroke 9,160,117
Stroke 9,165,122
Stroke 10,162,114
Stroke 10,173,101
Stroke 10,170,113
Stroke 10,176,118
Stroke 11,173,109
Stroke 11,184,97
Stroke 11,181,110
Stroke 11,185,113
Stroke 13,149,150
Stroke 13,157,155
Stroke 13,157,147
Stroke 13,165,126
Stroke 12,135,145
Stroke 12,147,149
Stroke 12,148,143
Stroke 12,156,122
